Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
5b7526de-ec94-0f87-b59d-399eb7ffff4d,1999-08-24,,999-83-4479,S99999077,X73390681X,Mr.,Horace32,Wiegand701,,,,white,nonhispanic,M,Ashburnham  Massachusetts  US,492 Marvin Junction Apt 96,Salem,Massachusetts,Essex County,25009,01907,42.502239495763824,-70.91743908664714,40625.91,5434.57,101131
e30e7670-b324-3961-4fac-769fed001f35,1967-04-29,,999-66-5859,S99983270,X10316299X,Mr.,Nathan164,Rau926,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,813 Wiza Ferry,Marblehead,Massachusetts,Essex County,25009,01945,42.53880039925489,-70.81936656100144,112298.90,88880.87,694501
e1a90b76-c8fb-724a-5053-7355db36519b,1958-10-09,,999-34-5015,S99954972,X82854192X,Mrs.,Annice210,McClure239,,Gutkowski940,W,white,nonhispanic,F,North Attleborough  Massachusetts  US,354 Buckridge Vista,Yarmouth,Massachusetts,Barnstable County,,00000,41.62500934230451,-70.19169947902962,347478.02,688192.85,164281
5a1597dc-221d-8fb7-a49b-eb5980d575b9,1980-08-12,,999-72-9945,S99973230,X30043688X,Mrs.,Tatum703,Balistreri607,,Fisher429,D,white,hispanic,F,Somerville  Massachusetts  US,212 Reynolds Grove Apt 18,Sherborn,Massachusetts,Middlesex County,,00000,42.25216296160371,-71.39180285714927,14900.15,1153609.00,20152
c1d8ab2f-c0b3-ea11-9ac8-a39c8123564a,1979-12-15,,999-92-3337,S99996980,X49291019X,Mr.,Carol737,Watsica258,,,D,white,nonhispanic,M,Lawrence  Massachusetts  US,604 Hirthe Well,Boston,Massachusetts,Suffolk County,25017,02467,42.37451164965489,-71.070004070456,6391.01,80954.82,6274
076a24c5-c7f3-c743-e882-34b41a8af35b,1952-08-04,,999-30-7627,S99959254,X3955891X,Mrs.,Arleen939,Kling921,JD,Buckridge80,M,white,nonhispanic,F,Weymouth  Massachusetts  US,525 Kirlin Wall Unit 32,Charlton,Massachusetts,Worcester County,,00000,42.15366979778391,-71.9625460037349,796349.69,1074061.14,84386
76a40091-5d83-c5c6-7ba5-87b9381d8633,1957-12-27,,999-11-3412,S99971595,X60645887X,Mrs.,Trula820,Johns824,,Cronin387,M,white,nonhispanic,F,Seekonk  Massachusetts  US,679 Mraz Road Apt 0,Waltham,Massachusetts,Middlesex County,25017,02453,42.44738113138609,-71.27275473941674,1023788.15,379129.78,62450
d4c52b9c-69ed-0e7a-bd80-98324aa6b922,1979-08-19,,999-42-4460,S99972864,X84774920X,Mr.,Devon268,Lakin515,,,M,black,nonhispanic,M,Millbury  Massachusetts  US,1048 Wintheiser Plaza Unit 61,Boston,Massachusetts,Suffolk County,25025,02135,42.32275077534249,-71.09738259975384,74234.03,17439.86,34914
7ab46648-da05-4246-f2f3-b37b9bc3efbe,1994-10-23,,999-84-4285,S99933603,X72685367X,Mr.,Merle11,Baumbach677,,,M,black,nonhispanic,M,Bourne  Massachusetts  US,961 Von Underpass,Brockton,Massachusetts,Plymouth County,25023,02301,42.07810464110838,-70.90743384427232,96817.30,504844.33,47442
01cecd05-0f17-cb08-13ef-cab7c3cdaa0e,2004-07-25,,999-39-5576,S99963156,,Ms.,Keturah238,Doyle959,,,,white,nonhispanic,F,Lowell  Massachusetts  US,992 Bechtelar Pathway,Cambridge,Massachusetts,Middlesex County,25017,02139,42.34026426401883,-71.12715951744589,29592.66,77.77,76158
4c3c1493-31fb-654a-0ceb-bd9299e4f2d6,1984-05-29,,999-52-8376,S99968078,X20280971X,Ms.,Leah288,Orn563,,,S,white,nonhispanic,F,Southbridge  Massachusetts  US,589 Wiza Trail Apt 7,Boston,Massachusetts,Suffolk County,25025,02126,42.251576725471,-71.11520951773717,295469.53,746116.31,25322
2ee443fc-63eb-1706-3864-cc2646839e19,1955-06-18,,999-30-8815,S99930311,X51850354X,Mrs.,Corey514,Gaylord332,,Gaylord332,D,white,nonhispanic,F,Charlton  Massachusetts  US,320 Leannon Bypass,Millville,Massachusetts,Worcester County,,00000,42.03193282287746,-71.62720790275075,92360.66,1436245.14,60733
d1c397be-5d35-ba8a-4506-c97ceaae81cb,1960-02-04,,999-50-7229,S99934968,X71393711X,Ms.,Manuela585,Jáquez824,,,S,white,hispanic,F,San Jose  San Jose  CR,699 Spencer Spur Apt 89,Worcester,Massachusetts,Worcester County,25027,01608,42.313073727951256,-71.791890756658,325203.98,72154.95,69394
8e84ac18-6fdc-1416-1b98-d4f0bbf17873,2004-07-06,,999-94-7173,S99942552,,Ms.,Latrina689,Smith67,,,,white,nonhispanic,F,Boston  Massachusetts  US,800 Keeling Knoll,Taunton,Massachusetts,Bristol County,25005,02780,41.94931565562284,-71.05631135317856,57172.79,25514.28,65972
10d1868f-3bb9-bccd-113b-7a44fd12d8e5,2007-05-10,,999-28-2171,S99917665,,,Drucilla444,Yost751,,,,white,nonhispanic,F,Seekonk  Massachusetts  US,1029 Schulist Wynd Unit 45,Springfield,Massachusetts,Hampden County,25013,01151,42.17721640455744,-72.54944439572334,26281.04,1360.73,84584
0dec00ad-24aa-3458-8426-5f52aaa206e2,1969-04-20,,999-64-4468,S99955686,X22959309X,Mr.,Malcom15,Harber290,,,M,white,nonhispanic,M,Norton  Massachusetts  US,803 Wintheiser Gardens,Groton,Massachusetts,Middlesex County,25017,01450,42.562732970502736,-71.57161375058232,191590.30,753.36,102106
2b1f2ab3-4e87-85d1-304f-10250f4d8faf,1929-03-05,,999-77-2867,S99983860,X81171192X,Mrs.,Nerissa37,Botsford977,,Willms744,D,white,nonhispanic,F,Orange  Massachusetts  US,938 Doyle Lodge Unit 67,Hanover,Massachusetts,Plymouth County,,00000,42.16433784114616,-70.87576959296474,264762.91,769252.68,145250
8865b6f3-9074-2a99-ee6f-1595444dcb11,1968-10-15,,999-98-2898,S99964197,X36702146X,Mr.,Cedrick207,King743,,,M,black,nonhispanic,M,Groveland  Massachusetts  US,1041 Reichert Pathway Apt 55,Boston,Massachusetts,Suffolk County,25025,02132,42.37885481194893,-71.07044560452798,112191.84,483730.36,82383
425920c7-53f9-fc11-1f53-592baf026cee,2017-02-19,,999-19-5771,,,,Shirley182,Durgan499,,,,other,nonhispanic,M,Cambridge  Massachusetts  US,950 Lueilwitz Viaduct Unit 10,Wareham,Massachusetts,Plymouth County,,00000,41.810005347108714,-70.72199449092632,16669.76,152.40,287779
1d267cc7-b806-e99b-aff9-080864aa6ede,1976-05-11,,999-51-3740,S99962442,X36868471X,Mrs.,Margarite168,Turcotte120,,Yundt842,D,asian,hispanic,F,New Bedford  Massachusetts  US,143 Schiller Manor,Watertown,Massachusetts,Middlesex County,25017,02472,42.33461184573321,-71.13293608888829,358847.72,597161.44,94138
8b7ada46-ea6a-bc88-99e0-f2d5376828fc,1985-01-05,,999-17-4757,S99940816,X17073099X,Mr.,Byron202,Rempel203,,,D,white,nonhispanic,M,Worcester  Massachusetts  US,687 Gibson Gate,Cambridge,Massachusetts,Middlesex County,25017,02142,42.41007686216517,-71.07445777778788,6107.78,36522.83,3365
5f575d95-306b-e9fd-6445-b5ca7339d677,2015-10-24,,999-13-4473,,,,Herlinda751,Wunsch504,,,,white,nonhispanic,F,Acushnet  Massachusetts  US,342 Miller Bay,Needham,Massachusetts,Norfolk County,25021,02492,42.30708621609555,-71.29181676551056,15681.48,0.00,175514
562efaa0-0075-499c-490a-f7ef44b7e85a,2001-11-29,,999-84-4112,S99924075,X22666252X,Ms.,Leontine92,Schmidt332,,,,white,nonhispanic,F,Dartmouth  Massachusetts  US,1078 Franecki Corner,Dedham,Massachusetts,Norfolk County,25021,02090,42.23851872758263,-71.1652449333865,8642.58,179465.45,4255
f95580d3-f1e1-8486-8ca2-5c6f22b103c6,1987-08-13,2023-06-05,999-37-5752,S99940967,X52968241X,Mr.,Vicente970,Towne435,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,926 Rowe Common Suite 76,Spencer,Massachusetts,Worcester County,25027,01562,42.216354598371545,-71.99119572743925,16757.06,1146886.06,19130
ae9b0221-6ac3-e43a-c3ff-b96a5edc31f0,1987-08-13,,999-78-2005,S99963897,X36514444X,Mr.,Benjamin360,Hintz995,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,785 Stark Terrace,Spencer,Massachusetts,Worcester County,25027,01562,42.294807667741445,-72.02792934920306,11135.41,134492.05,19130
50164fde-695f-07dc-9e8b-6c7107fe40c8,1953-08-11,,999-84-8414,S99973534,X73317021X,Mrs.,Casandra937,Grimes165,,Muller251,M,white,nonhispanic,F,Auburn  Massachusetts  US,505 Tillman Vale,Winchester,Massachusetts,Middlesex County,25017,01890,42.46910388641924,-71.15949059019964,252387.98,719193.40,251326
e778128b-7ca9-1b17-c8d3-cf6094dce1e1,2022-08-22,,999-15-2596,,,,Wilfred787,Robel940,,,,white,nonhispanic,M,Lakeville  Massachusetts  US,929 Langosh Flat,Georgetown,Massachusetts,Essex County,,00000,42.74720527294095,-70.96605956063357,6096.59,0.00,82486
e58f8f49-70af-e8fb-f52f-0d02b0b1fefd,1966-04-20,,999-53-7525,S99985988,X46694873X,Mr.,Francis500,Koss676,,,S,white,nonhispanic,M,Arlington  Massachusetts  US,593 Gislason Route,Dennis Port,Massachusetts,Barnstable County,25001,02639,41.697084252103465,-70.1162070656243,75158.61,23028.72,74381
206da122-b48c-494f-5ebe-ccc50ab9b69c,2016-04-14,,999-95-7699,,,,Paul232,Walker122,,,,white,nonhispanic,M,Boston  Massachusetts  US,761 Braun Mews,Malden,Massachusetts,Middlesex County,25017,02155,42.42238857597342,-71.07470735696923,1000.00,21837.65,9083
eaa23cfe-4255-47fd-d741-b65bb704b8d2,1960-09-30,,999-95-5204,S99980008,X29193204X,Mrs.,Gita759,Daniel959,,Dooley940,M,white,nonhispanic,F,Andover  Massachusetts  US,271 Rau Fork Unit 88,Norwell,Massachusetts,Plymouth County,,00000,42.18358620247746,-70.78121834173716,243415.98,495547.68,286875
6fabf2a0-6ce7-5cc4-cfd6-2858ef8fdd38,2015-08-15,,999-98-6796,,,,Anthony633,Renner328,,,,white,nonhispanic,M,Boston  Massachusetts  US,152 Smitham Rue,Methuen,Massachusetts,Essex County,25009,01841,42.665173920131934,-71.17691250054934,21279.10,79.66,146015
d9fa3557-a893-5fb2-c59c-bc6216447572,1952-12-14,2018-07-07,999-42-7716,S99946322,X57662772X,Mrs.,Jacqualine965,Aufderhar910,,Will178,D,white,nonhispanic,F,East Dennis  Massachusetts  US,579 Huel Knoll,East Dennis,Massachusetts,Barnstable County,25001,02641,41.755769975478806,-70.13554335058379,1547204.83,834877.94,85320
d3fd16ab-3b98-42ae-9c34-f838b7a34581,1952-12-14,,999-17-1391,S99987688,X56219422X,Mrs.,Shira43,Mraz590,,Pagac496,D,white,nonhispanic,F,Chelmsford  Massachusetts  US,329 Kautzer Harbor,East Dennis,Massachusetts,Barnstable County,25001,02641,41.72140394184522,-70.15251195230942,1188784.60,373598.25,85320
86d3b5d7-ea82-fe46-4458-9b82775f94ad,1999-09-28,2004-05-17,999-84-2863,,,,Retha410,Beatty507,,,,white,nonhispanic,F,Canton  Massachusetts  US,658 Grant Underpass,New Bedford,Massachusetts,Bristol County,25005,02740,41.64679041646692,-70.8772923258186,277475.46,192709.62,38842
ce91b7b5-7064-8e8e-6327-3d836b2e180a,1995-09-05,,999-29-9287,S99974034,X61708475X,Mrs.,Carin553,Kassulke119,,Hills818,M,white,nonhispanic,F,Raynham  Massachusetts  US,497 Botsford Frontage road Apt 2,Newton,Massachusetts,Middlesex County,25017,02466,42.33427915148716,-71.20473892563567,6800.00,579965.81,4790
4bd7516c-26c6-e329-9c9b-e31fc1e1ff26,1995-04-22,,999-87-3786,S99982266,X86459647X,Mrs.,Susana117,Rivera179,,Treviño536,M,white,hispanic,F,Wesley  Saint Andrew Parish  DM,726 Wilderman Alley Suite 84,Arlington,Massachusetts,Middlesex County,25017,02474,42.398820706309465,-71.13238836164308,35845.81,575566.37,19643
f03f39d2-026c-6ea7-5272-7c4a0dfa96bd,1999-09-28,,999-15-9918,S99968015,X66536133X,Ms.,Johnetta529,Volkman526,,,,white,nonhispanic,F,Marblehead  Massachusetts  US,430 Zieme Mall,New Bedford,Massachusetts,Bristol County,25005,02744,41.563753686151934,-70.92630472245638,88846.00,127597.16,38842
dbbdea19-8376-10e8-c104-f23fe8fbf3fd,1966-06-16,,999-70-6030,S99979877,X85978328X,Ms.,Ranee391,O'Keefe54,,,S,hawaiian,nonhispanic,F,South Hadley  Massachusetts  US,1017 Lebsack Rest,Worcester,Massachusetts,Worcester County,25027,01583,42.31093291834398,-71.79432384657231,15352.53,1512332.67,22383
29257306-9929-b1f9-49f8-ac43800341fe,1988-05-24,,999-86-7855,S99959658,X69624921X,Mr.,Chet188,Bruen238,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,788 Fritsch Junction,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.487357526822244,-73.24853121953983,44312.54,26197.60,138769
3d86ab99-4b80-5565-c2b5-6c64df4ba08e,1970-04-27,,999-52-8370,S99925860,X61460965X,Mr.,Waylon572,McDermott739,,,S,white,nonhispanic,M,Worcester  Massachusetts  US,595 Lynch Light Apt 18,Ashland,Massachusetts,Middlesex County,,00000,42.24960528602585,-71.42465715973816,120840.45,1594783.15,17544
