Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
53027797-df79-361f-8bff-a45016a585d5,05abc3ba-9d27-385d-9d81-79f3ce77709b,Hayden835 Howe413,M,GENERAL PRACTICE,10 MARY SCANO DR,WORCESTER,MA,016052884,42.27503365,-71.77776403320533,3,0
ee33bbdf-d1fc-3944-878f-f2fb52fc050f,de29a374-221b-3cb4-8051-a02c1a35e5b7,Morgan564 Marvin195,M,GENERAL PRACTICE,562 WASHINGTON ST,SOUTH ATTLEBORO,MA,027036942,41.912892049999996,-71.36135809627689,1910,0
0dd6ce27-fbfc-3b7e-96bc-2a87ddf9e8e1,b0b89e26-30e3-35d4-af87-29fb529579cf,Julian715 Jakubowski832,M,GENERAL PRACTICE,391 HANOVER ST,FALL RIVER,MA,027205432,41.71019285,-71.14377103194548,20,0
1b3fa2d2-fe4e-3a26-a78d-3eabdbf8cb39,b03b624d-c939-3688-986d-9555b8009a3b,Bennett146 Hartmann983,M,GENERAL PRACTICE,230 MAPLE ST,HOLYOKE,MA,010405144,42.207406,-72.608419,237,0
46d4e166-5b4f-3553-815b-7df324a25d58,ea153d0a-9ccc-3769-9a25-934b417071b7,Tashina114 Towne435,F,GENERAL PRACTICE,463 WORCESTER RD,FRAMINGHAM,MA,017015354,42.3095704,-71.4413097,65,0
be12b8b5-2618-3d5e-a976-199d56505cd0,1e45db71-6634-3ea2-bf0b-1555fb02ecef,Maynard46 Buckridge80,M,GENERAL PRACTICE,248 MECHANIC ST,LEOMINSTER,MA,014533791,42.52303475,-71.74799793154034,10,0
d1f8072b-7e54-3f36-8ba3-31e174953d93,d3085315-9893-34c7-8889-3a31dc17c2b0,Zachery872 Rau926,M,GENERAL PRACTICE,1428 MAIN ST STE 7,WALPOLE,MA,020811729,42.1325911,-71.2618886,2865,0
e7f6a0a6-950c-3379-bfe3-ced55f3f0e10,ace1ac31-036a-38fd-b451-b3b87157c717,Alejandra902 Thompson596,F,GENERAL PRACTICE,170 MORTON ST,BOSTON,MA,021303735,42.299067750000006,-71.10124351911541,1546,0
772f40eb-4717-3e11-9dc2-02d950b27b22,eed72b73-31ec-3f0a-9ec4-cee4ea7da02a,Love546 Stoltenberg489,F,GENERAL PRACTICE,154 WATER ST,DANVERS,MA,019234103,42.54484315,-70.91821226389943,9,0
bb98c5eb-46bb-3afd-bf2f-a2ac5a447f79,469171e3-f6ec-3258-8e16-7038f6a439c0,Rodger755 Brakus656,M,GENERAL PRACTICE,COUNTRYSIDE DRIVE,MILFORD,MA,017571252,42.1413353,-71.5192019,708,0
098fc881-64d1-3825-9c50-1c9d5947b3a6,18061fd5-fda8-3e2d-87f0-0f3c87211bcc,Margarite168 Koepp521,F,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021431408,42.3875968,-71.0994968,3354,0
2d4e5ce6-0b91-33ae-87f0-034c12c1176a,c64c848c-0315-3115-87fa-80c360bb6a73,Sondra191 Zieme486,F,GENERAL PRACTICE,142 BERKELEY ST,BOSTON,MA,021164608,42.3489076,-71.0721378,1009,0
e0fe44d6-32d8-3118-86b1-239768d99668,a2b4aab1-3117-3d51-81d3-81c0ed9ad6f4,Ezequiel972 Kertzmann286,M,GENERAL PRACTICE,34 SCHOOL ST,FOXBOROUGH,MA,020352318,42.06467495,-71.25151295640843,18,0
547b1518-8885-3d93-a12f-514d5c9703de,76281d34-caff-30e0-8545-bcdf33182109,Jane262 Schmeler639,F,GENERAL PRACTICE,500 WILBUR AVENUE,SOMERSET,MA,027252051,41.72075205,-71.16843052114558,544,0
76864699-e38a-31f8-95c7-5fde85a68d91,4633340c-c833-30a3-ab0e-f5cfa5fda28b,Lincoln623 Trantow673,M,GENERAL PRACTICE,250 GREEN ST,GARDNER,MA,014401377,42.586896550000006,-71.98672640006858,117,0
5a21cbdf-5463-39db-954d-89e3e2120cef,20e0567a-b9bf-3dd8-92b3-6a61b5628069,Heide509 Gusikowski974,F,GENERAL PRACTICE,800 WASHINGTON ST,BOSTON,MA,021111552,42.349439700000005,-71.06308467518953,67,0
6b53f129-88be-323e-ba3c-5c44c19c7786,b3ada130-6443-3a8e-98c7-4ec127a2b0c4,Natalya468 Haley279,F,GENERAL PRACTICE,ONE GREAT ROAD,ACTON,MA,017205601,42.4850931,-71.43284,585,0
4332a04e-3ad0-38f5-96ae-a3cb039cea39,b71f6077-fcfe-3cfd-85f3-4169b4df3240,Patricio639 Arenas932,M,GENERAL PRACTICE,331 MONTVALE AVE,WOBURN,MA,018016592,42.479166000000006,-71.11827360664039,53,0
b5af2de3-535f-3d52-b9c0-8b8809362147,7489f6e0-fee6-3fff-90b6-444868eb907c,Kasey569 Rau926,M,GENERAL PRACTICE,1 KIDDIE DRIVE  SUITE 106,AVON,MA,023221182,42.130150349999994,-71.05720685110387,148,0
d29c227f-7541-3619-a22b-4524f9d97b9f,acffdfa8-1383-3929-8c99-e73969491439,Iva908 O'Keefe54,F,GENERAL PRACTICE,1153 CENTRE ST,BOSTON,MA,021303446,42.3017598,-71.12855793387442,940,0
db9b87d5-8800-335d-b4bc-d9aa29782960,ca2937a1-8877-31a2-9d38-561bd300b3e3,Ester635 Bustos920,F,GENERAL PRACTICE,780 ALBANY STREET,BOSTON,MA,021182755,42.333645250000004,-71.07279114401811,92,0
367f8f7b-9b1f-3832-941b-c04e2bae2dc6,545dcda5-7471-374e-9251-b4b685197d3c,Lezlie553 Koss676,F,GENERAL PRACTICE,175 CONNORS STREET,GARDNER,MA,014402637,42.5730593,-71.99713285,194,0
85c21314-dd3f-36ec-b119-60f5beb057d1,45ce6eff-535b-37e2-bed3-1946200aa03f,Sang383 Blanda868,M,GENERAL PRACTICE,309 BELMONT STREET,WORCESTER,MA,016041059,42.280233499999994,-71.7694812367883,169,0
fd70d1b0-ff9c-39dd-ac21-eda96c3edd66,044e0760-ec11-3452-a46e-8af2bbeec083,Melonie209 Towne435,F,GENERAL PRACTICE,90 WEST STREET,WILMINGTON,MA,018873039,42.54038775,-71.13933791916014,2,0
2e87bc96-182e-353e-98a4-a450d54ff20a,43e33b67-64ac-3314-99ee-114fb2b56b80,Fidel864 Cummerata161,M,GENERAL PRACTICE,200 HILLSIDE CIRCLE  SUITE 2,WEST SPRINGFIELD,MA,010894681,42.105237,-72.6213712,13,0
52741ac7-60e4-36ac-b48b-8135292707e6,1e11392b-1278-3e70-93cd-f396cbd0c265,Gino587 Block661,M,GENERAL PRACTICE,115 LINCOLN ST,NATICK,MA,017607700,42.2843753,-71.3441395,1886,0
80eeb68b-c3be-369c-8cda-70c673ce0fa3,fe30f2b4-9bc8-346e-afba-4455d1766545,Wilson960 Turner526,M,GENERAL PRACTICE,17 LAFAYETTE AVENUE,CHELSEA,MA,021502010,42.40019115,-71.03050082480353,215,0
dd9e68c2-f242-39cd-9152-bd2df69b0c6d,6cf8a214-8d57-3267-85e5-7719e15cd63e,Cindie288 Zulauf375,F,GENERAL PRACTICE,170 MORTON STREET,JAMAICA PLAIN,MA,021303735,42.299067750000006,-71.10124351911541,4676,0
5963c863-1abd-3974-99d9-8c161046ba47,13161e5b-02d2-3d19-8b48-26ef0becfc83,Janet238 Crooks415,F,GENERAL PRACTICE,165 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,107,0
3c69e08a-0a92-3195-9b84-a3434fa15cca,4bc0cc09-77e5-37f5-844d-64a6637cae54,Carlena776 Feil794,F,GENERAL PRACTICE,91 EAST MOUNTAIN ROAD,WESTFIELD,MA,010851801,42.110743549999995,-72.70066160206358,1,0
4dad0c5e-c6b2-3c27-a08d-f687502c265a,b4e81d20-a3d6-39db-8b04-bcc4ab5de7b2,Warren653 Flatley871,M,GENERAL PRACTICE,354 WAVERLY ST,FRAMINGHAM,MA,017027079,42.276938650000005,-71.41386787587439,65,0
f12d9f9f-2972-323a-8bc9-9a3cc023fa96,3c6efeb4-3e73-3d5a-9d45-8fbf9f389bed,Viola977 O'Kon634,F,GENERAL PRACTICE,40 WASHINGTON STREET SUITE 110,WELLESLEY HILLS,MA,024811802,42.2925555,-71.2956739,34,0
eb32c25f-142b-38d0-8919-1ce24251882d,0fedae9f-701f-3317-9b2f-69aea2202cdc,Sharron285 Batz141,F,GENERAL PRACTICE,88 EAST NEWTON STREET,WINTHROP,MA,021522715,42.3750976,-70.982827,5198,0
517e9707-d754-3e37-b311-8836ec389297,9043e647-568d-3e87-9fc0-756a416392d3,Alica364 Hartmann983,F,GENERAL PRACTICE,27 CENTENNIAL DR,PEABODY,MA,01960,42.52388415,-70.9519832,4752,0
7399fba8-0a57-399d-b2da-508e237780a6,c7b63332-fdc7-3ab3-936b-284b931a9f6a,Bertha558 Nolan344,F,GENERAL PRACTICE,55 COOPER STREET,AGAWAM,MA,010012149,42.080218599999995,-72.61816103207964,5,0
9798e447-ff7c-3556-9788-1b579e501ab5,0cc04ba5-137a-3ef8-acda-e79b25960b2a,Sara501 Dávila115,F,GENERAL PRACTICE,25 ADAMS ROAD,WILLIAMSTOWN,MA,012672928,42.7009605,-73.18515951851253,1,0
f8811f97-8bb4-36f2-b73d-5facd67ca9ec,ccb716b1-277f-3eff-999f-3ac0df45713a,Genaro214 Boehm581,M,GENERAL PRACTICE,25 LAFAYETTE ST,MARBLEHEAD,MA,019451939,42.4938348,-70.87382362834484,10,0
0ab1b8cd-a0cd-3c29-8539-938fe9b0d30c,733fc7d0-7cf3-3995-82ef-a9883b807273,Daryl568 Yundt842,M,GENERAL PRACTICE,175 FRANKLIN STREET,NORTH ADAMS,MA,012472712,42.70707,-73.10094536747326,46,0
9895d828-e59e-3e2c-9ce4-67bac2bb6c0d,c08918f3-0fa8-30b1-9420-aeb90b64030d,Raúl937 Barela183,M,GENERAL PRACTICE,484 MAIN ST STE 535,WORCESTER,MA,016081893,42.114750900000004,-72.10673627811096,111,0
5d1e6a8d-c5d1-34f9-8171-4c823c0727c5,86bbc3aa-e927-3d56-9d77-ab701b4b2926,Tynisha348 Howe413,F,GENERAL PRACTICE,538 ROBESON STREET,FALL RIVER,MA,027205496,41.707225,-71.1432141111111,187,0
afd180b2-9666-347c-b69c-fe94f61279a6,9ab139f5-d278-31b4-b44e-feffdea65613,Shayla126 White193,F,GENERAL PRACTICE,88 ROUTE 6A 101,SANDWICH,MA,025631866,41.764922,-70.502215,68,0
049c76b5-c09e-3eba-b564-786228154048,4b7c1695-a178-3e03-8651-51acfd3b8372,Jesusita936 O'Keefe54,F,GENERAL PRACTICE,600 OLD SOMERSET AVE,NORTH DIGHTON,MA,027641824,41.86399,-71.1244904,135,0
601eb04f-9a81-370a-b642-cff2bffe9549,5c2e4b0c-fb84-3f95-bbec-a96c18600bf5,Joaquin141 Schneider199,M,GENERAL PRACTICE,61 COOPER ST,AGAWAM,MA,010012149,42.0804485,-72.61914987322373,1,0
e848cbd1-5029-3799-b2db-917f4bc93e9c,a3327df4-d092-350b-b551-e60c82076c9a,King743 Predovic534,M,GENERAL PRACTICE,46 NORTH MAIN ST,W BROOKFIELD,MA,015853232,42.23754835,-72.13791547215251,1903,0
5af9c1d9-3760-3a57-b3e0-bd28baa4eb3b,0b5f4cda-f9ae-36a8-a94c-ffbf56f45236,Tomás404 Alcala54,M,GENERAL PRACTICE,210 MARKET ST,NORTH ANDOVER,MA,018451656,42.6839894,-71.1127065,2,0
03368cbe-c6e7-344f-8263-c85d53783a3f,aade280a-3b90-3e48-9648-91109a964a63,Josef103 Klein929,M,GENERAL PRACTICE,909 SUMNER ST,DARTMOUTH,MA,027473826,41.6332267,-70.9879928,1205,0
d0c7443d-23ce-3083-a296-745d0e9fb5aa,6adc9d34-9b73-3285-abb7-56e567f1ba26,Candy565 Wunsch504,F,GENERAL PRACTICE,271 NAHANT RD,NAHANT,MA,019081341,42.42554385,-70.91995214383596,33,0
da0c5192-73db-3229-9e9e-29e8276444ce,df3ffcde-b9eb-3965-acdf-f56a6d1424c4,Mayte822 Garica503,F,GENERAL PRACTICE,1 ARSENAL MARKET PL,WAYLAND,MA,017781840,42.3632063,-71.3606721,1,0
b930d3e5-9086-3e54-9e78-5ef94a019616,96e9e829-0b71-3ad3-8b41-60e25b5d47d7,Lesley194 Crooks415,F,GENERAL PRACTICE,111 ORIENT AVE,EAST BOSTON,MA,021281006,42.39055278090538,-71.00587148689957,16,0
7de36ec0-5a61-3906-a7b3-43890b94d6ac,e59fb2d5-508c-38c6-af2e-21d8216dd2b0,Logan497 Fisher429,M,GENERAL PRACTICE,759 CHESTNUT ST,WARE,MA,010821625,42.256476,-72.237482,19238,0
4d868a93-dafc-3af1-9f98-e989b77781c5,1e8b3677-a601-3afa-8a48-a978d873c271,Xavier983 Jakubowski832,M,GENERAL PRACTICE,444 HARRISON AVE,BOSTON,MA,021182404,42.3432437,-71.0644988,271,0
61b6da0a-894a-3e05-8fa3-589ff68515fa,7a3b8310-02eb-3c47-aa1b-3f55b3ed9de9,Lauretta754 Dare640,F,GENERAL PRACTICE,6 HATFIELD ST,NORTHAMPTON,MA,010602545,42.333172950000005,-72.6566355591273,62,0
35300937-a349-3f87-afe5-c6305bc511ff,84de2bcf-1b1a-3ce2-9f6d-9e0cb34991f6,Jack927 Rippin620,M,GENERAL PRACTICE,45 DAN RD,WELLESLEY,MA,024813503,42.2964859,-71.2925571,28,0
63377f10-e244-3a87-9f7e-8c86e829f514,ecadbc11-930c-3903-b706-f8ef4bc9089e,Erwin847 Baumbach677,M,GENERAL PRACTICE,780 CHESTNUT ST,SPRINGFIELD,MA,011031109,42.1211633,-72.60614164702717,658,0
6eec5bbe-caa0-3262-a216-b974fe63a3b8,0f9d1260-db33-3483-b2b6-5483cfcb739c,Lizette501 Lebsack687,F,GENERAL PRACTICE,361 WOODWARD ST,WABAN,MA,024682027,42.326011949999994,-71.2254251580706,710,0
5a792d85-916a-38e7-b6aa-c77aa9e91b5c,ad007cc5-a3df-3aa7-886d-5123ab59d189,Tiesha180 Maggio310,F,GENERAL PRACTICE,85 N WASHINGTON ST,NORTH ATTLEBORO,MA,027601634,41.98443775,-71.33190349847027,23,0
5f4b9d58-f480-3126-849d-81be18b62041,980d9bfa-a344-3bff-8c02-232dd0e8fd34,Waylon572 Lakin515,M,GENERAL PRACTICE,100 TRADE CENTER SUITE G-700,WOBURN,MA,018011851,42.4792618,-71.1522766,1406,0
e551e809-9609-3f4c-bf9b-3e5b020bca7e,f480acd0-7ef1-350d-aae6-d8e7d53ace57,Danelle47 Ondricka197,F,GENERAL PRACTICE,1193 SEA ST,QUINCY,MA,021693544,42.26883395,-70.95264075087945,1288,0
52c6027a-b8b6-3ef2-9cb9-a484ec4d8771,794b1cc2-97be-30a4-83a0-4bf6add43c74,Hugo693 Gutmann970,M,GENERAL PRACTICE,215 THATCHER STREET,BROCKTON,MA,023023949,42.0740963,-70.99660306096918,401,0
5bdc31a8-e0e4-3747-bc4b-9b44497821c4,440fa4b8-c731-3cf5-81d9-aa3f30a37b95,Joanna347 Abbott774,F,GENERAL PRACTICE,41 & 45 MALL ROAD,PEABODY,MA,019602901,42.5278731,-70.9286609,30658,0
319b1d50-ad4a-3cf0-8b0f-f3064757d843,0fab3c4e-a028-39a6-b15a-be5a88b6aa2a,Miyoko154 Paucek755,F,GENERAL PRACTICE,222 STATE STREET,LUDLOW,MA,010563437,42.15547415,-72.47222226666076,1828,0
c597f9c9-e7bd-338b-8454-01c3c68d23d1,b0016371-afcb-37a6-8f90-5e3786e7806f,Shella455 Toy286,F,GENERAL PRACTICE,629 SALISBURY ST,WORCESTER,MA,016091120,42.2932691,-71.8390048,21,0
9b28d42b-37e6-336e-ba00-705f430954a6,3b021cb6-4745-3d9d-8436-230055f770bd,Lola232 Collado928,F,GENERAL PRACTICE,148 CHESTNUT ST,NEEDHAM,MA,024943238,42.27728075,-71.23665362814043,7982,0
14d97897-ba4e-34de-a508-ebac9c1d337c,7b95b4ab-5bb6-3abc-b0e5-02689f84228d,Audra143 Beatty507,F,GENERAL PRACTICE,20 POND MEADOW DR,READING,MA,018673261,42.516645499999996,-71.09917578750729,629,0
78c4334d-f7fb-33f8-9390-139cf231038a,86880e58-8753-3c63-b057-33781df70528,Glenn0 Keeling57,F,GENERAL PRACTICE,49 SAMOSET AVE,HULL,MA,020452512,42.2810432,-70.8703157542509,84,0
ca8d3180-f913-34ce-baf6-3b1983231a19,83f59b06-c094-345b-afae-856f22c1ac2c,Rosemarie149 Gutmann970,F,GENERAL PRACTICE,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,279,0
ce1fa794-59ba-3aa6-abef-0015568dba77,aaa7ebaf-b1a0-38c1-ba89-a16712cf431c,Buford910 Halvorson124,M,GENERAL PRACTICE,16 PLEASANT STREET,BRIDGEWATER,MA,023242420,41.98625885,-70.97978204646246,44,0
c81383b0-1304-30bd-bea4-8cded948ee82,ab074997-79db-3114-b6ac-5c21cda8ee3a,Maryanne663 Abernathy524,F,GENERAL PRACTICE,111 HEADWATERS DR,HARWICH,MA,026451028,41.705945549999996,-70.08904355,98,0
338dba68-57b1-3d7e-8c67-4801d72ac235,ce53c877-0290-390a-b4b4-2462001a1713,Anabel269 Hilll811,F,GENERAL PRACTICE,847 ROGERS STREET  SUITE 201,LOWELL,MA,018524345,42.6275246,-71.27673639687623,1277,0
593e1754-73aa-3d8b-82a9-0a99df6f6201,36705572-6b8a-337d-9d01-be1087ce4650,Valentine262 Corwin846,M,GENERAL PRACTICE,233 WINTHROP ST,TAUNTON,MA,027804428,41.89112605,-71.11254102062864,30,0
72cac229-5d2f-31b5-89e2-e17e44f4f024,34f0b10a-5e29-31de-a75e-e0bb03c0c0d4,Heath320 Leuschke194,M,GENERAL PRACTICE,56 COLPITTS RD,WESTON,MA,024931568,42.36610065,-71.3036759,541,0
ce53a6d5-f371-3fb7-a16d-9c393f266153,e9a24be5-b0a3-3fd2-a606-dd13498024ea,Estella474 O'Hara248,F,GENERAL PRACTICE,85 E MAIN ST STE A,NORTON,MA,027662307,41.971697,-71.17689334021827,179,0
c94494d7-84d4-37eb-8392-81fe02ca050f,545ea18f-060c-389b-98f8-b6943979c207,Izetta651 Farrell962,F,GENERAL PRACTICE,6 ESSEX CENTER DR STE 201,PEABODY,MA,019602906,42.539944,-70.950156,1050,0
14351c42-fddc-31b5-9104-e4ae15529e53,57e4e5fa-d68d-3caa-a5ad-37beb1b51207,Miguel Ángel46 Delgado712,M,GENERAL PRACTICE,800 WASHINGTON ST,NORWOOD,MA,020623487,42.1886973,-71.2005241,3659,0
cdcb94ce-5f13-3069-89bd-f6852abc91b5,2c1eda9d-6d75-3c4e-86f1-d850d4ccfcdf,Cyrus914 Moore224,M,GENERAL PRACTICE,238 W MAIN ST,NORTHBOROUGH,MA,015321804,42.31181264999999,-71.65685612428547,5,0
ca4ad1b9-6b41-3387-823d-921ec5632f83,195620ae-835c-3da6-8600-3bd89fe8292d,Major265 Auer97,M,GENERAL PRACTICE,125 OAKLAND ST,WELLESLEY HILLS,MA,024815338,42.308723900000004,-71.26421651568413,3,0
46b4bc5d-4346-37f7-b18a-bbacea765516,b20a0fe1-53b3-33fc-8acb-bc9a2df64e57,Michaele314 Schoen8,F,GENERAL PRACTICE,3 PATTERSON ROAD  SUITE 3,SHIRLEY,MA,014642907,42.552462649999995,-71.62383665745185,16,0
92af4098-ceab-3cfe-a7fa-d5594087e36d,e0f97473-2ee6-3a11-bcbd-25cffa973e7a,Suzette512 Upton904,F,GENERAL PRACTICE,340 MAIN ST,WORCESTER,MA,016081604,42.53616075,-71.74831883675786,31,0
6c3a77f2-6e7b-344c-9ee9-d4051c286c36,2befa435-3070-3350-a15c-e43ac1e84b24,Teressa589 Schuster709,F,GENERAL PRACTICE,575 BEECH STREET,HOLYOKE,MA,010406604,42.20105435,-72.628169560868,10,0
f8c4b30e-8c2f-3405-8a62-1a2be4517802,05b2593e-1bc1-32ee-8d9f-0aad4fa74ff0,Hilary419 Schaefer657,F,GENERAL PRACTICE,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,303,0
8575256d-bb7b-3fa6-b840-d7e99dd2f019,c92cc255-6778-3307-8092-987d667be4ce,Carmen818 Ruiz676,F,GENERAL PRACTICE,89 FOSTER ST,PEABODY,MA,019608925,42.5278731,-70.9286609,2606,0
b0fea175-57f8-3a0e-9761-f31eb54fa210,00ffb204-07b4-3c72-a678-fa252e6cf86c,Kathlene786 Satterfield305,F,GENERAL PRACTICE,450 BEDFORD ST,LEXINGTON,MA,02420,42.47370735,-71.25090005,637,0
101e8d8f-dc2c-3b9e-bf6e-71e257475e01,ad82d624-72eb-3c7d-a76d-79f2668d1390,Mathew182 Howe413,M,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,021801711,42.452443099999996,-71.08939988105112,5527,0
97f47c90-5b87-3e1e-829e-361dfb4d729b,70a26106-6797-39f8-83e6-6bcf212b99ad,Christopher407 Mohr916,F,GENERAL PRACTICE,340 MAIN ST,WORCESTER,MA,016081601,42.53616075,-71.74831883675786,357,0
23302776-fb71-3243-b4ae-fed440482c3a,b8421363-9807-3b16-a146-95336eea5cfb,Cleveland582 Kuphal363,M,GENERAL PRACTICE,30 LOCUST ST,NORTHAMPTON,MA,010602052,42.33032115,-72.65330802608176,3137,0
d4980264-ba43-3ace-8c7f-e352392e0e7f,8424b5ec-ba0a-32e9-94ae-a9d397884093,Ileen763 Casper496,F,GENERAL PRACTICE,49 BLANCHARD STREET  SUITE 101,LAWRENCE,MA,018431456,42.69651155,-71.1612176954981,184,0
87cbe679-84c5-3e63-ae42-b7e52f98b7a5,3498e7d3-90fd-366b-bc6a-6f41dad6bae6,Olympia319 Bradtke547,F,GENERAL PRACTICE,112 WEST MAIN STREET,NORTHBOROUGH,MA,015321824,42.318559050000005,-71.65097281611972,83,0
cef760fa-3a23-3322-96ce-cc477ceb2836,7567027f-af4e-3cd6-b1bf-e764ca3a5866,Rusty501 Rodriguez71,M,GENERAL PRACTICE,215 BICENTENNIAL HWY,SPRINGFIELD,MA,011181962,42.095480800000004,-72.50509214731676,1,0
54a32a89-dec8-3cbc-8107-3865fbdcfe3d,cf188e5a-8e03-39fa-9b64-542d64aff1eb,Roxann426 Schroeder447,F,GENERAL PRACTICE,300 BARBER AVE,WORCESTER,MA,016062476,42.295748599999996,-71.7982883685108,2,0
d0ffe534-c2cc-3444-badf-bbaf0ba409c0,68ea50ba-275f-3f6c-ad1f-0aefae7144eb,Alan320 West559,M,GENERAL PRACTICE,25 ARMORY ST,WEST NEWTON,MA,024652110,42.3504314,-71.21988040449209,24,0
4e5a177b-6d73-3fb1-8e8b-bc6c2519f31a,24460683-f514-37ef-98c1-724b2fc9aa2a,Dale454 Wilderman619,M,GENERAL PRACTICE,60 HODGES AVE,TAUNTON,MA,027803034,41.91158935,-71.10129620180315,339,0
f186d38d-d81d-337e-8c2d-58ca566a2513,f964d209-adbb-3f11-80ce-5687e587363a,Kaycee352 Roberts511,F,GENERAL PRACTICE,155 MAPLE ST,SPRINGFIELD,MA,011051828,42.1004364,-72.57897095,82,0
464079d5-e701-33da-9cd4-2239f09b4346,945104f1-4b95-3eed-bd02-5efa0afbf34d,Lauri399 Keebler762,F,GENERAL PRACTICE,20 CENTRAL AVE # 506,LYNN,MA,019011201,42.46410018181818,-70.9465129090909,62,0
c857f82d-3e31-3dc8-8e7f-1d5a0dc4e469,3076e02a-deac-3e81-96a9-1d32cbda6fca,Randy380 Kilback373,F,GENERAL PRACTICE,59 EASTWOOD CIRCLE,GARDNER,MA,014403901,42.567006649999996,-71.97817904424542,99,0
bcbb406c-3048-319c-a5e2-c3c0d35b0e2f,e854f053-5621-31fa-afa1-29040b0d7466,Zane918 Ferry570,M,GENERAL PRACTICE,1575 BLUE HILL AVE,BOSTON,MA,021262122,42.2698727,-71.0940406,399,0
e318ffcd-2b51-3049-adfc-d5d278e1fd50,fbd4ccdf-2fdb-3652-9bbe-1ccff886bd34,Alberto639 Adame662,M,GENERAL PRACTICE,320 CENTRAL STREET  UNIT A2,SAUGUS,MA,019062372,42.4632069,-71.0093761,611,0
ffb13161-05d1-346e-8b97-712d02650286,136e0049-9edf-355f-9d7c-aabc5c74761d,Marry53 Schiller186,F,GENERAL PRACTICE,255 LEBANON AVE,PITTSFIELD,MA,012017828,42.4320582,-73.3065210384207,57,0
3b390bca-c21e-306e-a48e-61d5d03896ab,b8e724d5-b999-3029-8a2d-ad30fbd0b9ce,Dorris197 Rolfson709,F,GENERAL PRACTICE,63 MAIN ST,BROCKTON,MA,023014042,42.084598840000005,-71.01995972,672,0
c3c9ce4d-b865-3465-b83e-7f14c87f8b5b,901c2d40-1ca3-3879-9a20-c663b8adc0a9,Emory494 Schuster709,M,GENERAL PRACTICE,800 WASHINGTON STREET,STONEHAM,MA,021802445,42.4863168,-71.0928919,36613,0
175ba490-89a6-3397-9dfc-3d8118eb56d0,e6cc6043-299a-3581-8f6b-b3b5d62c46ae,Ellen406 Farrell962,F,GENERAL PRACTICE,532 SUMNER AVE,SPRINGFIELD,MA,011082458,42.08631583333334,-72.55792579166666,2244,0
e418225a-803d-382f-8e82-3969eab53027,b9e35b8a-9831-32d8-a6dc-d7a546c126b0,Venus149 Blick895,F,GENERAL PRACTICE,111 HUNTOON MEMORIAL HIGHWAY  1ST FLOOR,SPRINGFIELD,MA,011092550,42.1018764,-72.5886727,1314,0
cf78a00f-8bec-3197-8941-98a5a60c49ff,70d5bbef-3c05-3318-b9d7-003dc8fbb8cf,Wilfredo622 Little434,M,GENERAL PRACTICE,33 SUMMER ST,TAUNTON,MA,027803479,41.9005416,-71.08895606814966,1,0
02d965a8-ee22-3455-9b45-5a26fd16e8b9,22249c0a-8ce9-3726-a3bb-b037c773ce5c,Leah288 Sauer652,F,GENERAL PRACTICE,337 NEPONSET AVENUE,DORCHESTER,MA,021223103,42.2875144,-71.0470691675753,117,0
a05b136f-91fc-370c-a557-4d5a89295856,7a75decf-7d3f-3b0d-8c2b-3abf0a8c7f58,Ramona980 Jaramillo133,F,GENERAL PRACTICE,169 LIBERTY ST,MIDDLETON,MA,019491003,42.615226050000004,-71.0144865346162,1319,0
3a0b0ef8-9177-39ea-b150-161d8a9b2a79,18df2721-3f76-3f83-94d5-63597cedd298,Kylee806 Romaguera67,F,GENERAL PRACTICE,909 SUMNER ST,STOUGHTON,MA,020723396,42.1005097,-71.0830269025407,1091,0
d8f2aeda-368a-3c4d-802e-208e4857a974,46a09a29-4bda-3572-89dd-5def154669ed,Julian715 Kiehn525,M,GENERAL PRACTICE,4901 N MAIN ST,FALL RIVER,MA,027202080,41.758923100000004,-71.11356439219409,32,0
e7a72dd2-a2d4-339e-8686-c58a88b54555,38508743-50d1-3429-8fe2-37e42ddaf20e,Marth98 Mayer370,F,GENERAL PRACTICE,164 HIGH ST,GREENFIELD,MA,013012778,42.595268700000005,-72.59288632376354,4335,0
0c95741f-09f8-33bc-8258-a1c23ecdb3de,2f735290-1603-31b5-b561-7c8e0d413170,Jolynn62 Adams676,F,GENERAL PRACTICE,100 FOXBOROUGH BLVD STE 230,FOXBOROUGH,MA,020352878,42.041851949999995,-71.23486657070565,5088,0
d2e445b8-4059-3836-91bc-b28ddf7dc87e,6b2e5b97-70f6-3219-8c99-86de138e6808,Forest317 Rutherford999,M,GENERAL PRACTICE,123 SUMMER ST,WORCESTER,MA,01608,42.26496835,-71.79655403681465,39,0
1d6aa0aa-695d-3577-976e-eeeb09f58250,27bf2e46-7445-35e7-9106-3ce1b074db47,Alfred550 Donnelly343,M,GENERAL PRACTICE,80 BOSTON RD,NORTH BILLERICA,MA,018621034,42.5871093,-71.2948553,14,0
